ANO;MÊS;UNIDADE DA FEDERAÇÃO;PRODUTO;SEGMENTO;VENDAS
2012;AGO;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;172
2012;MAR;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;164
2012;FEV;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;148
2012;JAN;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;155,5
2012;ABR;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;146
2012;JUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;153
2012;JUN;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;150
2012;MAI;RIO GRANDE DO SUL;ETANOL HIDRATADO;TRR;151
2012;FEV;MATO GROSSO;ETANOL HIDRATADO;TRR;28
2012;JAN;MATO GROSSO;ETANOL HIDRATADO;TRR;32
2012;DEZ;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2012;MAR;MATO GROSSO;ETANOL HIDRATADO;TRR;49
2012;JUN;MATO GROSSO;ETANOL HIDRATADO;TRR;26
2012;MAI;MATO GROSSO;ETANOL HIDRATADO;TRR;42
2012;ABR;MATO GROSSO;ETANOL HIDRATADO;TRR;30
2012;NOV;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2012;JUN;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2012;MAI;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2012;ABR;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2012;JUL;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2012;OUT;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2012;SET;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2012;AGO;MATO GROSSO DO SUL;ETANOL HIDRATADO;TRR;0
2012;NOV;MINAS GERAIS;ETANOL HIDRATADO;TRR;68
2012;FEV;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2012;JAN;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2012;DEZ;CEARÁ;ETANOL HIDRATADO;TRR;0
2012;MAR;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2012;JUN;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2012;MAI;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2012;ABR;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2012;NOV;CEARÁ;ETANOL HIDRATADO;TRR;0
2012;JUN;CEARÁ;ETANOL HIDRATADO;TRR;0
2012;MAI;CEARÁ;ETANOL HIDRATADO;TRR;0
2012;ABR;CEARÁ;ETANOL HIDRATADO;TRR;0
2012;JUL;CEARÁ;ETANOL HIDRATADO;TRR;0
2012;OUT;CEARÁ;ETANOL HIDRATADO;TRR;0
2012;SET;CEARÁ;ETANOL HIDRATADO;TRR;0
2012;AGO;CEARÁ;ETANOL HIDRATADO;TRR;0
2012;MAI;PARAÍBA;ETANOL HIDRATADO;TRR;0
2012;ABR;PARAÍBA;ETANOL HIDRATADO;TRR;0
2012;MAR;PARAÍBA;ETANOL HIDRATADO;TRR;0
2012;JUN;PARAÍBA;ETANOL HIDRATADO;TRR;0
2012;SET;PARAÍBA;ETANOL HIDRATADO;TRR;0
2012;AGO;PARAÍBA;ETANOL HIDRATADO;TRR;0
2012;JUL;PARAÍBA;ETANOL HIDRATADO;TRR;0
2012;FEV;PARAÍBA;ETANOL HIDRATADO;TRR;0
2012;SET;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2012;AGO;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2012;JUL;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2012;OUT;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2012;JAN;PARAÍBA;ETANOL HIDRATADO;TRR;0
2012;DEZ;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2012;NOV;RIO GRANDE DO NORTE;ETANOL HIDRATADO;TRR;0
2012;AGO;MARANHÃO;ETANOL HIDRATADO;TRR;0
2012;JUL;MARANHÃO;ETANOL HIDRATADO;TRR;0
2012;JUN;MARANHÃO;ETANOL HIDRATADO;TRR;0
2012;SET;MARANHÃO;ETANOL HIDRATADO;TRR;0
2012;DEZ;MARANHÃO;ETANOL HIDRATADO;TRR;0
2012;NOV;MARANHÃO;ETANOL HIDRATADO;TRR;0
2012;OUT;MARANHÃO;ETANOL HIDRATADO;TRR;0
2012;MAI;MARANHÃO;ETANOL HIDRATADO;TRR;0
2012;DEZ;TOCANTINS;ETANOL HIDRATADO;TRR;10
2012;NOV;TOCANTINS;ETANOL HIDRATADO;TRR;5
2012;OUT;TOCANTINS;ETANOL HIDRATADO;TRR;15
2012;JAN;MARANHÃO;ETANOL HIDRATADO;TRR;0
2012;ABR;MARANHÃO;ETANOL HIDRATADO;TRR;0
2012;MAR;MARANHÃO;ETANOL HIDRATADO;TRR;0
2012;FEV;MARANHÃO;ETANOL HIDRATADO;TRR;0
2012;NOV;PIAUÍ;ETANOL HIDRATADO;TRR;0
2012;OUT;PIAUÍ;ETANOL HIDRATADO;TRR;0
2012;SET;PIAUÍ;ETANOL HIDRATADO;TRR;0
2012;DEZ;PIAUÍ;ETANOL HIDRATADO;TRR;0
2012;MAR;CEARÁ;ETANOL HIDRATADO;TRR;0
2012;FEV;CEARÁ;ETANOL HIDRATADO;TRR;0
2012;JAN;CEARÁ;ETANOL HIDRATADO;TRR;0
2012;AGO;PIAUÍ;ETANOL HIDRATADO;TRR;0
2012;MAR;PIAUÍ;ETANOL HIDRATADO;TRR;0
2012;FEV;PIAUÍ;ETANOL HIDRATADO;TRR;0
2012;JAN;PIAUÍ;ETANOL HIDRATADO;TRR;0
2012;ABR;PIAUÍ;ETANOL HIDRATADO;TRR;0
2012;JUL;PIAUÍ;ETANOL HIDRATADO;TRR;0
2012;JUN;PIAUÍ;ETANOL HIDRATADO;TRR;0
2012;MAI;PIAUÍ;ETANOL HIDRATADO;TRR;0
2012;OUT;PARAÍBA;ETANOL HIDRATADO;TRR;0
2012;MAR;BAHIA;ETANOL HIDRATADO;TRR;66
2012;FEV;BAHIA;ETANOL HIDRATADO;TRR;59
2012;JAN;BAHIA;ETANOL HIDRATADO;TRR;70,5
2012;ABR;BAHIA;ETANOL HIDRATADO;TRR;54
2012;JUL;BAHIA;ETANOL HIDRATADO;TRR;65
2012;JUN;BAHIA;ETANOL HIDRATADO;TRR;56
2012;MAI;BAHIA;ETANOL HIDRATADO;TRR;67,6
2012;DEZ;SERGIPE;ETANOL HIDRATADO;TRR;0
2012;JUL;SERGIPE;ETANOL HIDRATADO;TRR;0
2012;JUN;SERGIPE;ETANOL HIDRATADO;TRR;0
2012;MAI;SERGIPE;ETANOL HIDRATADO;TRR;0
2012;AGO;SERGIPE;ETANOL HIDRATADO;TRR;0
2012;NOV;SERGIPE;ETANOL HIDRATADO;TRR;0
2012;OUT;SERGIPE;ETANOL HIDRATADO;TRR;0
2012;SET;SERGIPE;ETANOL HIDRATADO;TRR;0
2012;JUN;MINAS GERAIS;ETANOL HIDRATADO;TRR;75
2012;MAI;MINAS GERAIS;ETANOL HIDRATADO;TRR;97,5
2012;ABR;MINAS GERAIS;ETANOL HIDRATADO;TRR;55,5
2012;JUL;MINAS GERAIS;ETANOL HIDRATADO;TRR;74,5
2012;OUT;MINAS GERAIS;ETANOL HIDRATADO;TRR;83,5
2012;SET;MINAS GERAIS;ETANOL HIDRATADO;TRR;74
2012;AGO;MINAS GERAIS;ETANOL HIDRATADO;TRR;76
2012;MAR;MINAS GERAIS;ETANOL HIDRATADO;TRR;91
2012;OUT;BAHIA;ETANOL HIDRATADO;TRR;30
2012;SET;BAHIA;ETANOL HIDRATADO;TRR;21
2012;AGO;BAHIA;ETANOL HIDRATADO;TRR;61,1
2012;NOV;BAHIA;ETANOL HIDRATADO;TRR;39
2012;FEV;MINAS GERAIS;ETANOL HIDRATADO;TRR;97,5
2012;JAN;MINAS GERAIS;ETANOL HIDRATADO;TRR;71
2012;DEZ;BAHIA;ETANOL HIDRATADO;TRR;22
2012;SET;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2012;AGO;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2012;JUL;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2012;OUT;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2012;JAN;ALAGOAS;ETANOL HIDRATADO;TRR;0
2012;DEZ;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2012;NOV;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2012;JUN;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2012;JAN;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2012;DEZ;PARAÍBA;ETANOL HIDRATADO;TRR;0
2012;NOV;PARAÍBA;ETANOL HIDRATADO;TRR;0
2012;FEV;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2012;MAI;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2012;ABR;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2012;MAR;PERNAMBUCO;ETANOL HIDRATADO;TRR;0
2012;DEZ;ALAGOAS;ETANOL HIDRATADO;TRR;0
2012;NOV;ALAGOAS;ETANOL HIDRATADO;TRR;0
2012;OUT;ALAGOAS;ETANOL HIDRATADO;TRR;0
2012;JAN;SERGIPE;ETANOL HIDRATADO;TRR;0
2012;ABR;SERGIPE;ETANOL HIDRATADO;TRR;0
2012;MAR;SERGIPE;ETANOL HIDRATADO;TRR;0
2012;FEV;SERGIPE;ETANOL HIDRATADO;TRR;0
2012;SET;ALAGOAS;ETANOL HIDRATADO;TRR;0
2012;ABR;ALAGOAS;ETANOL HIDRATADO;TRR;0
2012;MAR;ALAGOAS;ETANOL HIDRATADO;TRR;0
2012;FEV;ALAGOAS;ETANOL HIDRATADO;TRR;0
2012;MAI;ALAGOAS;ETANOL HIDRATADO;TRR;0
2012;AGO;ALAGOAS;ETANOL HIDRATADO;TRR;0
2012;JUL;ALAGOAS;ETANOL HIDRATADO;TRR;0
2012;JUN;ALAGOAS;ETANOL HIDRATADO;TRR;0
2012;JUL;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;2875
2012;JUN;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3071
2012;MAI;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3273,311
2012;AGO;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3072,5
2012;NOV;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3210,548846
2012;OUT;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3200
2012;SET;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;2921,5
2012;ABR;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3520,74
2012;NOV;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;12787,36957
2012;OUT;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;13022,05
2012;SET;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;11165,8
2012;DEZ;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;13458,38478
2012;MAR;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3840,5
2012;FEV;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3484,95
2012;JAN;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3766
2012;OUT;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;1844,1
2012;SET;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;1521,3
2012;AGO;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;1790,4
2012;NOV;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;1646,623163
2012;FEV;BAHIA;ETANOL HIDRATADO;POSTO REVENDEDOR;16559,86
2012;JAN;BAHIA;ETANOL HIDRATADO;POSTO REVENDEDOR;19259,335
2012;DEZ;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;1935,111582
2012;JUL;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;1673,5
2012;FEV;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;1724
2012;JAN;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;1841,9
2012;DEZ;ALAGOAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3274,524423
2012;MAR;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;1716,7
2012;JUN;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;1877,1
2012;MAI;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;1762,84
2012;ABR;SERGIPE;ETANOL HIDRATADO;POSTO REVENDEDOR;1778,846
2012;JAN;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;3958,16
2012;DEZ;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;4502,025356
2012;NOV;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;3799,680711
2012;FEV;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;3707,743
2012;MAI;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;3524,4
2012;ABR;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;3408,26
2012;MAR;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;3994,483
2012;OUT;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;3963,481
2012;MAI;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;3975,86
2012;ABR;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;3854
2012;MAR;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;4120,786
2012;JUN;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;3704,184
2012;SET;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;3537,55
2012;AGO;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;3708,5
2012;JUL;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;3665,55
2012;ABR;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;13901,854
2012;MAR;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;13194,309
2012;FEV;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;11579,952
2012;MAI;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;13294,36
2012;AGO;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;11563,1
2012;JUL;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;11083,458
2012;JUN;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;12104,617
2012;JAN;PERNAMBUCO;ETANOL HIDRATADO;POSTO REVENDEDOR;12045,09
2012;AGO;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;3174,61
2012;JUL;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;3214,23
2012;JUN;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;3967,798
2012;SET;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;3234,518
2012;DEZ;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;4278,246616
2012;NOV;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;3989,793232
2012;OUT;PARAÍBA;ETANOL HIDRATADO;POSTO REVENDEDOR;4259,965
2012;MAR;BAHIA;ETANOL HIDRATADO;POSTO REVENDEDOR;17860,514
2012;AGO;RIO DE JANEIRO;ETANOL HIDRATADO;POSTO REVENDEDOR;37372,2
2012;JUL;RIO DE JANEIRO;ETANOL HIDRATADO;POSTO REVENDEDOR;33712,3
2012;JUN;RIO DE JANEIRO;ETANOL HIDRATADO;POSTO REVENDEDOR;33454,938
2012;SET;RIO DE JANEIRO;ETANOL HIDRATADO;POSTO REVENDEDOR;35201,435
2012;DEZ;RIO DE JANEIRO;ETANOL HIDRATADO;POSTO REVENDEDOR;40619,75694
2012;NOV;RIO DE JANEIRO;ETANOL HIDRATADO;POSTO REVENDEDOR;36676,18789
2012;OUT;RIO DE JANEIRO;ETANOL HIDRATADO;POSTO REVENDEDOR;38665,025
2012;MAI;RIO DE JANEIRO;ETANOL HIDRATADO;POSTO REVENDEDOR;35056,822
2012;DEZ;ESPÍRITO SANTO;ETANOL HIDRATADO;POSTO REVENDEDOR;4000,025567
2012;NOV;ESPÍRITO SANTO;ETANOL HIDRATADO;POSTO REVENDEDOR;3954,178135
2012;OUT;ESPÍRITO SANTO;ETANOL HIDRATADO;POSTO REVENDEDOR;3996,2
2012;JAN;RIO DE JANEIRO;ETANOL HIDRATADO;POSTO REVENDEDOR;33531,544
2012;ABR;RIO DE JANEIRO;ETANOL HIDRATADO;POSTO REVENDEDOR;34106,183
2012;MAR;RIO DE JANEIRO;ETANOL HIDRATADO;POSTO REVENDEDOR;37064,107
2012;FEV;RIO DE JANEIRO;ETANOL HIDRATADO;POSTO REVENDEDOR;35053,681
2012;NOV;SÃO PAULO;ETANOL HIDRATADO;POSTO REVENDEDOR;520950,4648
2012;OUT;SÃO PAULO;ETANOL HIDRATADO;POSTO REVENDEDOR;524289,736
2012;SET;SÃO PAULO;ETANOL HIDRATADO;POSTO REVENDEDOR;471661,572
2012;DEZ;SÃO PAULO;ETANOL HIDRATADO;POSTO REVENDEDOR;494342,7404
2012;MAR;PARANÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;57780,8
2012;FEV;PARANÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;59496,716
2012;JAN;PARANÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;55498,322
2012;AGO;SÃO PAULO;ETANOL HIDRATADO;POSTO REVENDEDOR;461796,258
2012;MAR;SÃO PAULO;ETANOL HIDRATADO;POSTO REVENDEDOR;522155,927
2012;FEV;SÃO PAULO;ETANOL HIDRATADO;POSTO REVENDEDOR;477131,452
2012;JAN;SÃO PAULO;ETANOL HIDRATADO;POSTO REVENDEDOR;427887,617
2012;ABR;SÃO PAULO;ETANOL HIDRATADO;POSTO REVENDEDOR;470831,49
2012;JUL;SÃO PAULO;ETANOL HIDRATADO;POSTO REVENDEDOR;429850,882
2012;JUN;SÃO PAULO;ETANOL HIDRATADO;POSTO REVENDEDOR;425550,699
2012;MAI;SÃO PAULO;ETANOL HIDRATADO;POSTO REVENDEDOR;485189,161
2012;FEV;MINAS GERAIS;ETANOL HIDRATADO;POSTO REVENDEDOR;39694,512
2012;JAN;MINAS GERAIS;ETANOL HIDRATADO;POSTO REVENDEDOR;38593,295
2012;DEZ;BAHIA;ETANOL HIDRATADO;POSTO REVENDEDOR;20360,12663
2012;MAR;MINAS GERAIS;ETANOL HIDRATADO;POSTO REVENDEDOR;41099,273
2012;JUN;MINAS GERAIS;ETANOL HIDRATADO;POSTO REVENDEDOR;39608,906
2012;MAI;MINAS GERAIS;ETANOL HIDRATADO;POSTO REVENDEDOR;40505,485
2012;ABR;MINAS GERAIS;ETANOL HIDRATADO;POSTO REVENDEDOR;38841,25
2012;NOV;BAHIA;ETANOL HIDRATADO;POSTO REVENDEDOR;14941,71925
2012;JUN;BAHIA;ETANOL HIDRATADO;POSTO REVENDEDOR;16942,1
2012;MAI;BAHIA;ETANOL HIDRATADO;POSTO REVENDEDOR;16410,5
2012;ABR;BAHIA;ETANOL HIDRATADO;POSTO REVENDEDOR;16894,3
2012;JUL;BAHIA;ETANOL HIDRATADO;POSTO REVENDEDOR;13167,924
2012;OUT;BAHIA;ETANOL HIDRATADO;POSTO REVENDEDOR;15556,76
2012;SET;BAHIA;ETANOL HIDRATADO;POSTO REVENDEDOR;12446,544
2012;AGO;BAHIA;ETANOL HIDRATADO;POSTO REVENDEDOR;13869,79
2012;MAI;ESPÍRITO SANTO;ETANOL HIDRATADO;POSTO REVENDEDOR;3476,501
2012;ABR;ESPÍRITO SANTO;ETANOL HIDRATADO;POSTO REVENDEDOR;3725
2012;MAR;ESPÍRITO SANTO;ETANOL HIDRATADO;POSTO REVENDEDOR;4351,112
2012;JUN;ESPÍRITO SANTO;ETANOL HIDRATADO;POSTO REVENDEDOR;3476,784
2012;SET;ESPÍRITO SANTO;ETANOL HIDRATADO;POSTO REVENDEDOR;3429,8
2012;AGO;ESPÍRITO SANTO;ETANOL HIDRATADO;POSTO REVENDEDOR;4044,5
2012;JUL;ESPÍRITO SANTO;ETANOL HIDRATADO;POSTO REVENDEDOR;4096,5
2012;FEV;ESPÍRITO SANTO;ETANOL HIDRATADO;POSTO REVENDEDOR;4208
2012;SET;MINAS GERAIS;ETANOL HIDRATADO;POSTO REVENDEDOR;42655,598
2012;AGO;MINAS GERAIS;ETANOL HIDRATADO;POSTO REVENDEDOR;42418,91
2012;JUL;MINAS GERAIS;ETANOL HIDRATADO;POSTO REVENDEDOR;41914,724
2012;OUT;MINAS GERAIS;ETANOL HIDRATADO;POSTO REVENDEDOR;50834,281
2012;JAN;ESPÍRITO SANTO;ETANOL HIDRATADO;POSTO REVENDEDOR;3997
2012;DEZ;MINAS GERAIS;ETANOL HIDRATADO;POSTO REVENDEDOR;52863,26792
2012;NOV;MINAS GERAIS;ETANOL HIDRATADO;POSTO REVENDEDOR;48437,35184
2012;FEV;RIO GRANDE DO NORTE;ETANOL HIDRATADO;POSTO REVENDEDOR;3489,15
2012;MAI;RORAIMA;ETANOL HIDRATADO;POSTO REVENDEDOR;158
2012;ABR;RORAIMA;ETANOL HIDRATADO;POSTO REVENDEDOR;146
2012;MAR;RORAIMA;ETANOL HIDRATADO;POSTO REVENDEDOR;115,2
2012;JUN;RORAIMA;ETANOL HIDRATADO;POSTO REVENDEDOR;130,6
2012;SET;RORAIMA;ETANOL HIDRATADO;POSTO REVENDEDOR;222,2
2012;AGO;RORAIMA;ETANOL HIDRATADO;POSTO REVENDEDOR;133
2012;JUL;RORAIMA;ETANOL HIDRATADO;POSTO REVENDEDOR;132,4
2012;FEV;RORAIMA;ETANOL HIDRATADO;POSTO REVENDEDOR;182,4
2012;SET;AMAZONAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3291
2012;AGO;AMAZONAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3439
2012;JUL;AMAZONAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3081
2012;OUT;AMAZONAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3797
2012;JAN;RORAIMA;ETANOL HIDRATADO;POSTO REVENDEDOR;137
2012;DEZ;AMAZONAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3804,018587
2012;NOV;AMAZONAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3610,947175
2012;AGO;PARÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;2512,1
2012;JUL;PARÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;2476,4
2012;JUN;PARÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;2383,926
2012;SET;PARÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;2401,8
2012;DEZ;PARÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;2701,315399
2012;NOV;PARÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;2600,630797
2012;OUT;PARÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;2918,6
2012;MAI;PARÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;2585,9
2012;DEZ;RORAIMA;ETANOL HIDRATADO;POSTO REVENDEDOR;193,2011408
2012;NOV;RORAIMA;ETANOL HIDRATADO;POSTO REVENDEDOR;193,8022816
2012;OUT;RORAIMA;ETANOL HIDRATADO;POSTO REVENDEDOR;185
2012;JAN;PARÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;2501,6
2012;ABR;PARÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;2484,6
2012;MAR;PARÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;2478,3
2012;FEV;PARÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;2258,8
2012;NOV;RONDÔNIA;ETANOL HIDRATADO;POSTO REVENDEDOR;1775,024322
2012;OUT;RONDÔNIA;ETANOL HIDRATADO;POSTO REVENDEDOR;1673,5
2012;SET;RONDÔNIA;ETANOL HIDRATADO;POSTO REVENDEDOR;1684,4
2012;DEZ;RONDÔNIA;ETANOL HIDRATADO;POSTO REVENDEDOR;1715,512161
2012;MAR;ACRE;ETANOL HIDRATADO;POSTO REVENDEDOR;492,5
2012;FEV;ACRE;ETANOL HIDRATADO;POSTO REVENDEDOR;403
2012;JAN;ACRE;ETANOL HIDRATADO;POSTO REVENDEDOR;443
2012;AGO;RONDÔNIA;ETANOL HIDRATADO;POSTO REVENDEDOR;1796,5
2012;MAR;RONDÔNIA;ETANOL HIDRATADO;POSTO REVENDEDOR;1622,545
2012;FEV;RONDÔNIA;ETANOL HIDRATADO;POSTO REVENDEDOR;1511
2012;JAN;RONDÔNIA;ETANOL HIDRATADO;POSTO REVENDEDOR;1560,5
2012;ABR;RONDÔNIA;ETANOL HIDRATADO;POSTO REVENDEDOR;1614,1
2012;JUL;RONDÔNIA;ETANOL HIDRATADO;POSTO REVENDEDOR;1515,1
2012;JUN;RONDÔNIA;ETANOL HIDRATADO;POSTO REVENDEDOR;1649,5
2012;MAI;RONDÔNIA;ETANOL HIDRATADO;POSTO REVENDEDOR;1579
2012;FEV;AMAZONAS;ETANOL HIDRATADO;POSTO REVENDEDOR;2925,282
2012;JAN;AMAZONAS;ETANOL HIDRATADO;POSTO REVENDEDOR;2913
2012;DEZ;ACRE;ETANOL HIDRATADO;POSTO REVENDEDOR;512,0039382
2012;MAR;AMAZONAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3392
2012;JUN;AMAZONAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3172
2012;MAI;AMAZONAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3425,015
2012;ABR;AMAZONAS;ETANOL HIDRATADO;POSTO REVENDEDOR;3159
2012;NOV;ACRE;ETANOL HIDRATADO;POSTO REVENDEDOR;468,0078763
2012;JUN;ACRE;ETANOL HIDRATADO;POSTO REVENDEDOR;430
2012;MAI;ACRE;ETANOL HIDRATADO;POSTO REVENDEDOR;514,485
2012;ABR;ACRE;ETANOL HIDRATADO;POSTO REVENDEDOR;477
2012;JUL;ACRE;ETANOL HIDRATADO;POSTO REVENDEDOR;447,5
2012;OUT;ACRE;ETANOL HIDRATADO;POSTO REVENDEDOR;437
2012;SET;ACRE;ETANOL HIDRATADO;POSTO REVENDEDOR;519,5
2012;AGO;ACRE;ETANOL HIDRATADO;POSTO REVENDEDOR;581,5
2012;JAN;AMAPÁ;ETANOL HIDRATADO;POSTO REVENDEDOR;302
2012;JUN;PIAUÍ;ETANOL HIDRATADO;POSTO REVENDEDOR;1178,06
2012;MAI;PIAUÍ;ETANOL HIDRATADO;POSTO REVENDEDOR;1180,55
2012;ABR;PIAUÍ;ETANOL HIDRATADO;POSTO REVENDEDOR;1118,5
2012;JUL;PIAUÍ;ETANOL HIDRATADO;POSTO REVENDEDOR;1265
2012;OUT;PIAUÍ;ETANOL HIDRATADO;POSTO REVENDEDOR;1748
2012;SET;PIAUÍ;ETANOL HIDRATADO;POSTO REVENDEDOR;1292,5
